start,end,speaker,text
00:40:02.310,00:40:03.500,spk_3,"And it wasn't there?"
00:40:04.090,00:40:05.550,spk_2,"And it wasn't there in the original."
00:40:10.110,00:40:11.550,spk_0,"Yeah."
00:40:11.560,00:40:12.550,spk_1,"Yes,"
00:40:12.550,00:40:13.000,spk_0,"I see."
00:40:15.220,00:40:30.160,spk_2,"I had hoped that it might be clear when Subsection 5 was added from looking at an even later version of the act, which is behind tab 44, but unhelpfully, the editorial note doesn't indicate statutory origin."
00:40:31.030,00:40:38.130,spk_3,"Well perhaps in due course, at some adjournment, the gentleman just coming into court behind you, who may be able to give you the answer."
00:40:38.780,00:40:48.980,spk_2,"Very much obliged, My Lady. Thank you. My Lady, I was suggesting that the court might find some assistance from the provisions behind tab"
00:40:48.980,00:40:50.020,spk_3,"44,"
00:40:50.030,00:41:02.830,spk_2,"where there is set out Section 85 in an amended version prior to as it were, the repeal of 5 and 5A. But sadly, it doesn't indicate when 5 was"
00:41:02.840,00:41:04.180,spk_3,"imported. I"
00:41:04.180,00:41:11.190,spk_2,"suspect 1984, but I shall have to check over the adjournment with the assistance of the person to whom My Lady has kindly directed my attention."
00:41:13.620,00:41:14.790,spk_1,"Right,"
00:41:14.800,00:41:15.710,spk_0,"well?"
00:41:15.720,00:41:16.960,spk_3,"The"
00:41:16.970,00:42:22.040,spk_2,"effects of Thompson v Elmbridge were immediately apparent. They were firstly, an order in the template form N28 was to be treated as an order suspending possession rather than suspending execution, and secondly, that noncompliance with the terms of the suspension thereupon determined the tenancy. This very rapidly produced a situation in which there were a large number of former tenants because there is no requirement in the analysis of Lord Justice Russell that the breach be deliberate. Sadly, there would be a breach if the payment were a day late, or a penny short, or if there had been an interruption of housing benefit or some other circumstance."
00:42:23.620,00:42:30.520,spk_3,"This looks as if it was we can see it was a two judge court. It was an ex temporary judgement by a two judge court."
00:42:30.530,00:42:37.610,spk_2,"Yes, it was not possible to say whether it was heard for a few hours on the first day and resolved overnight, but it does look indeed like an"
00:42:37.610,00:42:38.570,spk_1,"ex temporary judgment from the [inaudible]"
00:42:38.750,00:42:56.090,spk_2,"Judge Division. And indeed, as we shall see in a moment, it was the practice of the Court of Appeal then to have counsel tenancy cases that were generally heard before two judge courts. We shall see indeed, in the next case, which I'll take this court that happening again."
00:42:56.340,00:42:57.230,spk_0,"Because"
00:42:57.230,00:42:59.500,spk_1,"it's one week law reports we don't have the argument, either. We don't,"
00:43:02.580,00:43:19.840,spk_2,"so the best we can do is as to the argument is from the terms of Lord Justice Russell. May I take a slight diversion of course, in order to pick up on the observation, that My Lady, Lady Hale, first put to me about the correct reading of the order."
00:43:20.070,00:43:20.780,spk_3,"Could we"
00:43:20.780,00:43:23.770,spk_2,"please go to Greenwich v Regan, which is at volume 1,"
00:43:23.770,00:43:24.860,spk_3,"tab 10."
00:43:38.900,00:44:02.960,spk_2,"Greenwich v Regan is a judgement given 10 years later by the Court of Appeal. Thompson v Elmbridge was 1986, Greenwich v Regan is 1996, volume 1, tab 10. This is another decision of a two Lord Justice division of the Court of Appeal and again, an ex temporary judgment."
00:44:03.670,00:44:04.370,spk_1,"That"
00:44:04.380,00:44:20.920,spk_2,"case, I would say just a word about it, a little extraordinary perhaps. In that case, there was what would now be called a suspended possession order. There was a breach, and it suited the former tenant to say that the breach had determined the former"
00:44:20.920,00:44:21.710,spk_1,"tenancy."
00:44:22.430,00:45:26.090,spk_2,"The order for possession is set out in Lord Justice Millet's judgment at page 471, and it was a possession order made in 1989. It was therefore, in the same template as that made in Mr Allen Austin's case. It was submitted by Regan in that case that the order had ended the tenancy, on breach. That appears from page 473. The last full paragraph on that page. Accordingly submitted, the original secure tenancy ended on 4th September 1989 when the defendant first committed a breach of the conditions on which the order was suspended. Lord Justice Millet then considers the operation of Section's 82 to 85, in terms which we'll revisit in a moment because they're considered by the House of Lords in Burrows v Brent, but can I go straight to page 476 to pick up this point,"
00:45:26.100,00:45:27.020,spk_3,"I"
00:45:27.030,00:45:28.710,spk_2,"mean, which was raised by My Lady this morning."
00:45:32.330,00:45:33.230,spk_3,"The"
00:45:33.240,00:48:10.550,spk_2,"centre paragraph on page 476 says this, I have read the terms of the order in the present case. Literally construed, they would appear to bring the tendency to an end almost immediately and only to stay, suspend or stay the enforcement of the order. But the order is in the same form as that which was considered by this court in Thompson v Elmbridge. Despite the infelicity of the language of the order of this kind, it was not there treated as an order for immediate possession, coupled with a stay of execution. On the contrary, it was treated as an order requiring the delivery of possession to be postponed in the first instance for 28 days and thereafter until there was a breach of conditions of the order. As a result, the court held that tenancy came to an end at the date of the first breach of the conditions. This may have been a generous interpretation of the order, but it was necessary to avoid the creation of a status of irremovability, unsupported by the existence of any tenancy somewhat akin to the statutory tenancy under the Rent Act, but which is inconsistent with the machinery and security provided by the act, and in particular with the provisions of Section 85, and 85(4), under which the decision or discharge of the order is to leave the tenant in possession under his original tenancy and act as a tenant at sufferance who cannot be evicted. It is that passage in relation to generous interpretation of the N28 that I thought it right to take the court in the light of the question My Lady put to me earlier. One the face of it, therefore, Justice Millet, like My Lady would take the order first impression to be in order for immediate possession coupled with a stay of execution, and that may have been a generous interpretation, says Lord Millet, but that's what we've been doing for the last 10 years and will continue in that way. The Big Bang change came when the template order was reformed and restructured to include a date on which Possession was to be given.  I'll come back in due course, if I may, to Regan in relation to Section 85, but I wish, if I may, to stay with the key question of whether Thompson v Elmbridge was correctly decided as to the tenancy ending on breach, and the next case to consider is Burrows v Brent, a decision of Their Lordships house, indeed, delivered six months after they appeal, that considered Greenwich and Regan. Burrows and Brent is at volume 1 tab 4."
